applications,reason,Loan_Amount,FICO_SCORE,fico_score_group,Employment_Status,Employment_Sector,Monthly_Gross_Income,Monthly_Housing_Payment,Ever_Bankrupt_or_Foreclose,Lender,Approved
1,3,70000,674,3,3,9,6513,1507,0,1,0
1,4,40000,650,2,3,8,11474,2458,0,1,0
1,1,10000,535,1,3,8,7781,2750,0,2,0
1,1,80000,595,2,3,8,5934,1475,0,3,0
1,4,100000,636,2,1,12,2697,1919,0,3,0
1,5,20000,591,2,2,0,2566,597,0,3,0
1,4,30000,663,2,2,8,2501,1307,0,2,0
1,4,80000,577,1,3,4,4073,558,0,1,0
1,1,100000,607,2,3,10,4853,1639,0,1,0
1,1,30000,684,3,3,7,9515,2075,0,1,0
1,4,90000,687,3,3,0,4852,2496,0,2,0
1,2,90000,639,2,3,7,6125,1973,0,1,0
1,3,80000,547,1,2,10,3373,1259,0,1,0
1,1,90000,683,3,3,8,4378,2136,0,1,0
1,5,40000,558,1,3,8,3578,2112,0,1,0
1,1,30000,471,1,2,11,6090,2120,0,2,0
1,4,70000,732,3,3,9,9973,1350,0,1,0
1,3,10000,737,3,3,8,8452,1847,0,2,1
1,1,70000,713,3,3,6,5072,1597,0,2,0
1,2,80000,556,1,3,0,5975,2694,0,3,0
1,2,100000,715,3,3,5,7233,1163,0,1,0
1,3,70000,713,3,3,10,7919,1435,0,1,0
1,5,10000,572,1,3,5,11627,2568,0,2,0
1,3,20000,581,2,3,6,5497,1248,0,2,0
1,6,60000,733,3,3,9,9917,2758,0,2,1
1,6,90000,601,2,3,8,7582,2169,0,1,0
1,2,30000,579,1,3,2,10283,2075,0,2,0
1,3,30000,607,2,3,10,4277,2394,0,1,1
1,6,20000,660,2,1,0,2041,1257,0,3,0
1,5,30000,596,2,3,8,3555,1566,0,1,0
1,3,10000,847,5,3,9,16543,2997,0,2,0
1,3,20000,608,2,2,8,2714,1467,1,1,0
1,2,30000,566,1,3,10,4559,1349,0,2,0
1,2,20000,554,1,3,7,4815,869,0,1,0
1,3,80000,639,2,3,6,5087,1411,0,1,0
1,3,5000,601,2,3,4,4090,630,0,1,0
1,3,100000,742,4,2,4,3343,612,0,1,0
1,5,30000,564,1,3,4,7195,1849,0,1,0
1,5,50000,714,3,3,8,5762,917,0,3,0
1,5,10000,735,3,3,6,9140,1418,0,1,0
1,2,90000,582,2,3,0,2908,312,0,3,0
1,1,80000,600,2,3,7,4105,1507,0,3,0
1,5,10000,628,2,3,7,10593,1932,0,1,0
1,6,10000,500,1,3,11,8765,2040,0,1,0
1,5,10000,505,1,3,10,7551,2375,0,1,0
1,2,30000,704,3,2,0,2519,1695,0,3,1
1,3,10000,562,1,3,10,3623,2133,0,1,0
1,4,90000,735,3,3,8,18220,2653,0,1,1
1,4,60000,702,3,3,0,4765,2853,0,2,0
1,5,60000,586,2,3,2,5027,879,0,1,0
1,6,30000,612,2,3,8,5028,904,0,3,0
1,4,60000,721,3,3,5,7454,677,0,1,0
1,1,20000,713,3,3,10,7207,1774,0,2,0
1,5,30000,729,3,3,10,6854,1749,0,1,0
1,6,100000,761,4,1,0,2845,1457,0,3,0
1,2,40000,650,2,3,9,12750,2399,0,3,0
1,3,20000,603,2,3,8,5816,1523,0,1,0
1,2,70000,501,1,2,4,3612,1393,0,1,0
1,1,30000,526,1,3,9,5325,1926,0,1,0
1,5,10000,667,2,3,0,7944,1342,0,1,0
1,1,80000,586,2,3,4,5519,1145,0,1,0
1,1,10000,589,2,3,6,6851,1283,0,2,0
1,3,40000,602,2,3,8,5809,1415,0,1,0
1,5,20000,650,2,1,12,2955,1188,0,3,0
1,4,80000,444,1,3,1,2834,1631,0,1,0
1,4,90000,413,1,3,2,4699,1499,0,2,0
1,2,30000,700,3,3,5,7228,1920,0,3,1
1,5,10000,695,3,3,0,3659,1515,0,1,0
1,4,40000,739,3,3,6,9368,1133,0,1,0
1,1,80000,711,3,3,7,7410,915,0,3,0
1,4,10000,643,2,3,8,7658,2064,0,2,0
1,1,90000,529,1,3,6,8148,2196,0,1,0
1,4,30000,697,3,3,9,4245,1696,0,2,0
1,1,90000,644,2,3,1,6322,949,0,1,0
1,5,40000,604,2,3,10,10730,2279,0,2,0
1,6,50000,722,3,3,6,8404,1856,0,2,1
1,3,80000,519,1,1,12,3330,2082,0,3,0
1,3,70000,632,2,3,4,4833,1057,0,2,0
1,2,70000,628,2,3,8,4879,1831,0,2,0
1,3,90000,536,1,3,10,4724,772,0,2,0
1,3,100000,689,3,3,5,7000,1006,0,3,0
1,3,60000,689,3,3,8,5840,1771,0,2,0
1,4,60000,678,3,3,6,8355,1251,0,1,0
1,6,10000,753,4,3,6,15816,2677,0,1,0
1,3,60000,687,3,3,8,7048,1216,0,1,1
1,3,80000,546,1,3,5,11977,2239,0,1,0
1,5,100000,731,3,3,5,10724,1482,0,1,0
1,3,30000,559,1,3,10,5742,1786,0,1,0
1,2,20000,539,1,3,10,5930,2856,0,2,0
1,2,40000,692,3,2,7,2694,924,0,2,1
1,3,50000,817,5,3,0,14789,2066,0,2,0
1,5,60000,517,1,3,4,2552,1918,0,1,0
1,2,20000,668,2,2,10,2275,1660,0,1,0
1,3,20000,607,2,3,8,4548,1710,0,1,0
1,5,100000,561,1,3,8,9190,2290,0,1,0
1,1,90000,702,3,3,6,8148,835,0,1,0
1,3,5000,733,3,3,10,10575,1640,0,1,0
1,4,40000,656,2,3,9,6927,2359,0,1,0
1,1,5000,598,2,3,9,13248,2476,0,2,0
1,4,10000,682,3,3,9,9133,1964,0,1,0
1,3,20000,769,4,1,12,2451,1997,0,1,0
1,6,60000,532,1,3,1,4954,2309,0,2,0
1,1,30000,707,3,3,4,8958,1461,0,1,0
1,3,40000,623,2,2,8,2039,1896,0,1,0
1,3,5000,306,1,3,5,2722,1264,0,1,0
1,6,20000,643,2,3,6,8915,1541,0,3,1
1,5,30000,570,1,3,0,4449,1173,0,1,0
1,6,90000,743,4,3,8,7187,1229,0,3,1
1,3,10000,509,1,3,8,10170,2093,0,2,0
1,5,10000,732,3,3,8,10992,1839,0,1,0
1,4,70000,729,3,2,1,2227,1245,0,2,0
1,1,20000,605,2,3,7,10836,1903,0,2,0
1,2,80000,706,3,2,10,3182,705,0,1,0
1,1,60000,803,5,3,5,13956,1851,0,1,0
1,1,10000,578,1,3,10,7136,2008,0,1,0
1,5,20000,658,2,1,12,2887,1851,0,3,0
1,2,50000,693,3,3,5,6679,2062,0,2,0
1,4,30000,479,1,3,4,2934,858,0,2,0
1,6,20000,488,1,3,5,3232,1660,0,1,0
1,1,80000,590,2,1,12,2744,426,0,3,0
1,3,90000,554,1,3,6,10501,2558,0,2,0
1,3,20000,612,2,3,0,4841,2851,0,1,0
1,3,60000,730,3,2,7,2723,980,0,1,0
1,1,40000,437,1,3,6,10319,2951,0,2,0
1,2,10000,634,2,3,4,5688,1613,0,1,0
1,3,30000,649,2,3,9,5671,1798,0,1,0
1,6,50000,736,3,3,8,8898,843,0,2,0
1,4,40000,723,3,3,7,5815,1252,0,1,0
1,3,50000,556,1,2,8,3681,2830,0,1,0
1,6,80000,673,3,3,6,3612,1873,0,1,0
1,3,20000,541,1,3,7,4774,1926,0,1,0
1,3,100000,562,1,2,1,2317,3038,0,1,0
1,3,30000,695,3,3,7,5756,2073,0,1,1
1,5,50000,733,3,3,8,9203,1953,0,2,1
1,6,20000,560,1,3,3,4447,1496,0,1,0
1,3,50000,628,2,3,2,5455,1157,0,1,0
1,5,80000,730,3,3,8,4687,2269,0,1,1
1,5,100000,530,1,3,6,3536,2440,0,3,0
1,4,80000,740,3,3,8,7986,723,0,2,0
1,3,90000,830,5,3,6,19536,1092,0,1,0
1,3,60000,599,2,3,6,13383,2176,0,1,0
1,3,10000,568,1,3,6,4418,2257,0,1,0
1,3,50000,694,3,3,6,10768,2567,0,2,0
1,3,100000,560,1,2,11,2360,1635,0,1,0
1,2,40000,598,2,3,11,7053,926,0,3,0
1,1,10000,651,2,1,12,2455,1376,0,3,0
1,5,20000,608,2,3,7,7498,2859,0,2,0
1,3,20000,629,2,3,0,3404,1843,0,1,0
1,3,20000,680,3,3,5,7784,1248,0,1,0
1,3,30000,515,1,2,1,4366,964,0,2,0
1,3,90000,665,2,3,8,4928,971,0,1,0
1,4,60000,721,3,3,6,8538,1485,0,1,0
1,5,20000,629,2,3,5,5921,2046,0,2,0
1,5,100000,454,1,2,1,7056,1084,0,1,0
1,1,40000,698,3,3,2,6993,819,0,2,1
1,3,30000,727,3,3,2,8089,2246,0,1,0
1,4,80000,685,3,3,9,3230,2029,0,1,0
1,5,70000,675,3,3,6,7672,1322,0,1,0
1,2,100000,652,2,3,1,6953,1163,0,3,0
1,1,10000,621,2,3,4,5604,1233,0,1,0
1,5,10000,836,5,3,8,11656,2333,0,3,1
1,2,90000,537,1,2,6,4755,1135,0,1,0
1,5,40000,675,3,3,8,5156,2306,0,2,0
1,5,50000,632,2,3,6,7298,2061,0,1,0
1,5,20000,625,2,3,0,3453,2178,0,1,0
1,5,40000,713,3,3,6,9960,2201,0,1,0
1,1,80000,490,1,3,8,2955,2181,0,1,0
1,3,80000,550,1,3,4,4527,3184,0,1,0
1,4,20000,713,3,3,5,10058,2943,0,1,0
1,3,50000,648,2,3,2,7954,1267,0,2,0
1,4,30000,549,1,3,8,10273,2910,0,2,0
1,5,30000,639,2,1,12,3156,1744,0,3,0
1,3,30000,486,1,3,2,4388,1014,0,1,0
1,5,30000,467,1,3,7,2710,1823,0,2,0
1,2,80000,709,3,3,5,8018,1267,0,1,0
1,3,70000,584,2,3,10,12054,1907,0,1,0
1,3,10000,727,3,3,5,8775,2141,0,1,0
1,1,90000,598,2,2,0,2907,944,0,1,0
1,1,20000,654,2,3,4,5325,1345,0,1,0
1,2,10000,423,1,3,8,4359,1999,0,2,0
1,3,60000,658,2,3,10,3241,2062,0,1,0
1,5,60000,688,3,3,6,8614,921,0,2,0
1,5,30000,594,2,3,8,2842,2117,0,2,0
1,6,80000,743,4,3,8,9858,623,0,2,0
1,3,20000,589,2,3,9,11411,2304,0,1,0
1,4,30000,650,2,2,6,2762,1502,0,1,0
1,3,30000,612,2,2,2,2865,2950,0,1,0
1,5,80000,659,2,3,0,4111,2245,0,2,0
1,1,10000,756,4,3,7,5649,1770,0,2,1
1,6,80000,697,3,3,5,7407,431,0,3,0
1,5,90000,745,4,3,9,7500,1273,0,2,0
1,5,40000,729,3,3,8,4999,2588,0,2,1
1,3,30000,588,2,3,6,7663,1205,0,1,1
1,3,30000,640,2,3,9,14884,2133,0,1,0
1,2,10000,694,3,3,10,9994,581,0,1,1
1,5,5000,695,3,1,12,2428,2064,0,2,0
1,4,40000,645,2,2,0,2522,1655,0,1,0
1,3,50000,535,1,3,10,5215,920,0,3,0
1,2,10000,554,1,1,12,2841,853,0,1,1
1,1,40000,759,4,3,10,10304,2394,0,3,1
1,2,20000,684,3,2,6,4469,1355,0,1,0
1,3,10000,657,2,1,12,3247,1568,0,3,0
1,1,10000,630,2,1,12,2438,1009,0,3,0
1,4,40000,577,1,3,1,3924,3006,0,2,0
1,1,60000,811,5,2,8,2310,1406,0,2,1
1,2,10000,629,2,3,0,7031,1293,0,3,0
1,4,40000,610,2,3,9,7437,1960,0,3,0
1,3,40000,702,3,2,2,5412,1092,0,1,0
1,3,30000,556,1,2,6,2666,1709,0,1,0
1,2,60000,607,2,3,10,4756,1646,0,1,0
1,5,80000,600,2,3,11,6572,1347,0,1,0
1,3,100000,623,2,3,7,7244,1777,0,1,1
1,3,50000,487,1,3,7,5892,2078,0,1,1
1,1,90000,588,2,3,6,8903,1917,0,2,0
1,3,50000,700,3,3,8,7764,1274,0,1,0
1,3,20000,564,1,3,8,8183,1595,0,2,0
1,1,70000,649,2,3,5,8850,2578,0,2,0
1,5,30000,675,3,3,8,5364,1115,0,2,0
1,2,5000,651,2,3,0,4433,842,1,1,0
1,5,20000,573,1,3,8,4753,2092,0,2,0
1,3,90000,677,3,3,0,5692,842,0,3,0
1,5,10000,716,3,3,10,10555,2685,0,3,0
1,2,80000,587,2,1,12,2213,1765,0,3,0
1,3,10000,425,1,3,4,3168,1889,0,2,0
1,6,10000,531,1,3,10,4712,1673,0,1,0
1,3,40000,634,2,3,6,10722,1815,0,3,1
1,6,100000,552,1,1,0,5796,1280,0,3,0
1,6,90000,826,5,3,9,14774,1382,0,1,0
1,3,80000,709,3,3,0,6320,1696,0,1,0
1,5,20000,568,1,3,0,3571,1529,0,1,0
1,1,100000,700,3,3,11,5536,2364,0,1,1
1,3,50000,614,2,2,10,3211,1252,0,1,0
1,3,80000,673,3,3,8,8258,3236,0,2,0
1,3,40000,302,1,3,5,5227,548,0,3,0
1,3,20000,695,3,3,8,8282,1731,0,1,0
1,6,40000,470,1,3,3,2556,1600,0,2,0
1,3,80000,701,3,3,6,10160,2045,0,1,0
1,1,30000,684,3,3,8,10495,1828,0,1,1
1,2,60000,721,3,3,10,7828,1245,0,1,0
1,3,20000,611,2,3,2,19562,2237,0,1,0
1,3,10000,557,1,2,8,4302,1689,0,2,0
1,3,80000,551,1,3,10,3800,1506,0,1,0
1,3,30000,692,3,3,8,7330,1710,0,2,0
1,3,5000,650,2,3,8,11816,2195,0,1,0
1,4,30000,727,3,3,8,9669,2046,0,3,0
1,1,30000,556,1,3,8,5353,1909,0,1,0
1,1,30000,593,2,2,1,2613,1087,0,3,0
1,6,10000,728,3,2,8,3363,3056,0,2,0
1,6,60000,585,2,1,0,2140,1883,0,3,0
1,4,40000,668,2,2,8,5132,1160,0,3,0
1,5,60000,620,2,3,2,6732,1161,0,1,0
1,1,40000,719,3,3,8,8295,1114,0,1,0
1,3,30000,554,1,1,12,5426,1341,0,3,0
1,3,70000,660,2,2,6,2171,1592,1,3,0
1,2,40000,680,3,3,8,4768,2257,0,1,0
1,5,40000,553,1,3,9,10459,2519,0,2,0
1,5,10000,603,2,1,12,3438,2018,0,3,0
1,4,90000,559,1,3,9,4848,682,0,3,0
1,6,80000,728,3,3,9,10605,1333,0,1,0
1,5,20000,712,3,3,8,5531,1565,0,3,0
1,3,100000,517,1,3,10,3482,674,0,2,0
1,3,40000,525,1,3,5,4720,1792,0,2,0
1,1,5000,651,2,3,8,8285,1823,0,2,0
1,2,30000,583,2,3,2,3696,2421,0,2,0
1,1,100000,652,2,3,0,6198,1835,1,1,0
1,2,30000,576,1,3,8,4056,1496,0,1,0
1,3,80000,587,2,3,7,8316,1907,0,2,0
1,5,5000,493,1,2,8,4548,1471,0,1,0
1,4,50000,565,1,3,8,11777,2009,0,1,0
1,5,70000,754,4,2,9,4960,1997,0,3,1
1,3,60000,619,2,2,0,2285,1200,0,2,0
1,4,30000,646,2,2,5,3412,1731,0,1,0
1,6,50000,718,3,3,7,5330,1155,0,3,0
1,1,40000,646,2,3,5,4119,872,0,1,1
1,3,30000,489,1,3,2,3310,2288,0,3,0
1,3,50000,441,1,3,8,3111,1759,0,2,0
1,3,90000,659,2,3,8,9942,1924,0,2,0
1,6,60000,822,5,2,5,2875,1699,0,3,0
1,1,80000,687,3,3,8,8654,2386,0,2,0
1,6,30000,710,3,3,6,5829,966,0,1,0
1,3,100000,458,1,3,0,8133,1805,0,1,0
1,5,80000,630,2,3,7,10560,1410,1,3,0
1,3,50000,691,3,2,5,4850,1174,0,1,0
1,1,80000,709,3,3,6,4957,2694,0,2,0
1,5,20000,726,3,3,11,10304,1692,0,1,0
1,2,80000,663,2,3,10,5210,1911,0,1,0
1,5,20000,628,2,3,8,2595,643,0,3,0
1,3,10000,559,1,3,9,5662,1745,0,1,0
1,2,30000,661,2,3,9,6203,1356,0,3,1
1,2,10000,484,1,3,6,4792,1642,0,2,0
1,2,40000,709,3,1,12,3067,1856,0,3,0
1,4,90000,675,3,3,6,4491,1185,0,3,0
1,2,30000,707,3,3,0,6155,2392,0,1,1
1,5,100000,501,1,3,7,2783,2391,0,2,0
1,5,80000,673,3,2,7,2749,2900,0,1,0
1,3,30000,644,2,3,8,6445,2010,0,2,0
1,3,20000,574,1,3,8,8227,2005,0,1,0
1,4,100000,560,1,3,8,6235,1823,0,1,0
1,2,10000,559,1,3,4,14743,1740,0,1,0
1,4,20000,560,1,3,2,4073,1014,0,3,0
1,5,40000,622,2,2,0,2001,891,0,1,0
1,2,40000,646,2,3,7,3745,983,0,3,1
1,3,50000,671,3,3,11,10547,2477,0,1,0
1,3,20000,689,3,3,2,8635,781,0,1,1
1,3,10000,552,1,2,8,3292,521,0,3,0
1,5,40000,477,1,3,5,2538,1371,0,2,0
1,5,40000,603,2,3,7,6093,1358,0,2,0
1,5,40000,762,4,3,4,4833,1042,0,3,0
1,1,50000,616,2,3,6,7690,1811,0,1,0
1,5,80000,668,2,3,4,2952,1912,0,1,0
1,2,20000,609,2,3,6,7113,1742,0,1,0
1,3,30000,623,2,3,4,5750,1299,0,1,0
1,5,80000,774,4,3,5,7857,2285,0,1,0
1,6,10000,585,2,3,4,4499,1506,0,1,0
1,2,80000,682,3,3,8,7042,1346,0,2,0
1,6,50000,724,3,3,7,7459,2174,0,1,0
1,3,80000,563,1,3,4,3679,2593,0,1,0
1,1,30000,565,1,3,7,5512,2006,0,1,0
1,1,90000,650,2,3,5,8058,1637,0,1,0
1,2,30000,672,3,3,8,7152,1452,0,2,1
1,6,20000,653,2,3,10,5822,990,0,1,1
1,3,60000,490,1,2,6,2739,1154,0,1,0
1,4,40000,649,2,2,6,2579,765,0,1,0
1,2,30000,552,1,3,10,12269,1848,0,1,0
1,4,20000,597,2,2,2,2705,1777,0,3,0
1,5,60000,734,3,3,10,4576,2389,0,1,1
1,3,20000,560,1,3,5,4272,1323,0,3,0
1,5,50000,575,1,3,10,4364,661,0,1,0
1,3,20000,586,2,1,12,2419,456,0,2,0
1,1,20000,586,2,2,7,2012,726,0,1,0
1,3,10000,680,3,3,4,7817,1852,0,1,0
1,3,40000,391,1,3,2,3329,1969,0,1,0
1,2,10000,667,2,3,1,6156,1119,0,2,0
1,3,50000,557,1,3,9,5175,1368,0,2,0
1,3,60000,714,3,3,8,11384,1314,0,1,0
1,1,100000,710,3,3,6,6777,1316,0,2,0
1,3,60000,764,4,3,4,7112,1888,0,1,0
1,4,10000,636,2,1,12,3316,1476,0,3,0
1,2,10000,522,1,3,8,10043,2295,0,1,0
1,3,50000,642,2,2,6,3020,1194,1,1,0
1,4,30000,638,2,3,9,5280,1019,0,1,0
1,2,30000,413,1,3,9,8692,2085,0,2,0
1,1,20000,467,1,3,1,3450,1263,0,1,0
1,5,100000,667,2,3,7,5326,2087,0,1,1
1,5,90000,510,1,3,5,2790,1854,0,1,0
1,6,10000,597,2,2,10,2709,805,0,2,0
1,2,60000,600,2,3,6,4265,2061,0,2,0
1,1,80000,452,1,1,12,5865,1289,0,2,0
1,3,40000,662,2,1,12,2551,1063,0,3,0
1,1,10000,628,2,1,12,3161,1329,1,3,0
1,6,30000,502,1,2,8,3975,3238,0,1,0
1,4,40000,469,1,3,7,4683,683,0,1,0
1,1,70000,613,2,3,4,6585,1375,0,1,0
1,2,40000,456,1,3,9,3003,3218,0,1,0
1,3,20000,590,2,2,7,3290,1024,0,3,0
1,3,50000,434,1,3,7,3111,2474,0,1,0
1,3,90000,664,2,3,9,5950,713,0,1,0
1,5,10000,582,2,1,12,3349,1625,0,3,0
1,5,10000,458,1,2,8,3419,1973,0,1,0
1,6,60000,654,2,2,1,2882,1670,0,2,0
1,1,30000,707,3,3,5,7167,1396,0,2,1
1,2,70000,609,2,3,2,6928,2604,1,1,0
1,2,20000,639,2,3,10,4098,2020,0,2,0
1,4,30000,706,3,3,6,10960,2482,0,1,0
1,3,10000,592,2,2,2,2686,1828,0,1,0
1,3,10000,637,2,3,6,5255,2369,0,2,0
1,1,20000,554,1,3,4,4404,1496,1,1,0
1,1,20000,713,3,3,0,7058,1826,0,3,0
1,5,10000,593,2,1,12,2633,1751,0,3,0
1,2,70000,631,2,3,9,7979,1838,0,2,0
1,1,10000,621,2,3,10,12036,2305,0,1,0
1,1,10000,513,1,3,10,3378,995,0,1,0
1,1,70000,631,2,3,5,5114,2436,0,2,0
1,2,30000,707,3,3,1,8817,1941,0,1,1
1,1,50000,680,3,3,5,4785,2381,0,1,0
1,3,10000,461,1,2,9,3166,1823,0,1,0
1,2,30000,631,2,3,0,3687,1492,0,1,0
1,5,10000,663,2,3,11,8488,1962,0,3,0
1,3,50000,695,3,1,12,2169,2343,0,1,0
1,5,40000,724,3,1,12,4567,713,1,2,0
1,5,30000,791,4,3,8,11528,1504,0,1,0
1,3,70000,663,2,3,10,9160,1857,1,3,0
1,3,70000,450,1,3,6,7936,1546,0,2,0
1,5,100000,635,2,2,10,3201,1266,0,2,0
1,2,80000,622,2,3,2,5549,2011,0,2,0
1,1,30000,618,2,3,7,10134,1401,0,3,0
1,1,20000,451,1,3,7,2686,2578,0,1,0
1,3,100000,633,2,3,7,5041,1900,0,1,0
1,6,100000,548,1,3,3,4439,1074,0,1,0
1,2,90000,596,2,3,11,5523,1465,0,1,0
1,6,50000,470,1,2,9,3395,458,0,3,0
1,5,30000,482,1,3,7,3876,1758,0,1,0
1,3,100000,617,2,3,8,5493,1336,0,1,0
1,1,10000,642,2,1,12,3341,1348,0,3,0
1,1,30000,563,1,3,0,4606,2522,0,1,0
1,3,100000,546,1,3,5,4018,1614,0,1,0
1,5,40000,621,2,3,10,5456,991,0,2,0
1,1,20000,673,3,2,4,4926,1980,0,1,0
1,1,80000,601,2,3,9,8556,524,0,1,0
1,4,100000,651,2,3,6,3131,1366,0,1,0
1,6,100000,583,2,3,4,5018,744,0,1,0
1,3,20000,583,2,2,7,2297,3219,0,3,0
1,1,10000,740,3,3,10,12568,1172,0,2,1
1,3,20000,466,1,2,9,2515,2636,0,1,0
1,4,30000,623,2,3,11,4030,888,0,1,0
1,3,40000,624,2,3,4,5090,1330,0,2,0
1,2,50000,682,3,3,10,5737,1738,0,1,0
1,5,70000,539,1,2,9,3300,677,0,1,0
1,2,20000,642,2,3,2,5030,3227,0,2,0
1,2,30000,610,2,3,8,4917,1338,0,1,0
1,3,20000,350,1,2,2,5085,1693,0,1,0
1,4,30000,580,1,3,2,4552,2457,0,2,0
1,2,80000,512,1,1,12,6670,1111,0,3,0
1,1,20000,575,1,1,12,6872,1362,1,2,0
1,1,10000,740,3,3,8,11912,2036,0,1,0
1,6,100000,576,1,1,0,2439,415,0,3,0
1,2,100000,735,3,1,12,2286,1956,0,3,0
1,5,30000,489,1,3,8,2594,1255,0,1,0
1,3,30000,606,2,3,10,5896,1441,0,1,0
1,1,10000,696,3,3,6,5179,2099,0,1,0
1,2,80000,593,2,3,4,4701,1783,0,2,0
1,5,70000,611,2,3,10,4343,2107,0,1,0
1,5,90000,807,5,3,8,13258,2850,0,2,0
1,3,80000,700,3,2,7,4577,1408,0,2,0
1,2,30000,764,4,3,0,14337,1914,0,1,0
1,5,90000,569,1,3,8,5532,1840,0,3,0
1,5,60000,624,2,3,2,4008,1694,0,1,0
1,2,20000,697,3,3,6,10200,2690,0,2,1
1,1,20000,664,2,3,0,5459,2568,0,2,0
1,1,50000,662,2,3,8,8591,1574,0,1,0
1,1,30000,590,2,2,4,3032,593,0,2,0
1,1,80000,672,3,3,5,10795,3268,0,2,0
1,2,50000,684,3,3,8,7041,1230,0,1,0
1,3,80000,622,2,2,7,2302,1254,0,1,0
1,5,20000,587,2,3,6,8098,1142,0,1,0
1,3,30000,741,4,3,8,8123,1343,0,1,0
1,2,40000,703,3,2,0,2342,842,0,1,0
1,4,100000,558,1,2,2,4553,990,0,3,0
1,5,30000,591,2,3,6,7726,1852,0,1,0
1,5,10000,610,2,3,8,7408,1529,0,2,0
1,3,20000,566,1,3,10,3751,741,0,2,0
1,4,80000,622,2,3,7,4825,1991,0,2,0
1,5,90000,455,1,3,6,4763,1419,0,2,0
1,5,40000,665,2,1,12,2628,1392,1,3,0
1,3,20000,601,2,2,10,2905,836,0,1,0
1,1,30000,553,1,3,0,3670,1491,0,1,0
1,1,90000,703,3,3,9,5940,1615,0,1,1
1,1,10000,476,1,3,10,6858,2051,0,2,0
1,1,60000,711,3,3,10,4913,1598,0,1,1
1,5,10000,615,2,3,2,10588,2351,0,2,0
1,3,5000,685,3,2,1,2645,3187,0,1,1
1,5,90000,630,2,3,7,7929,1383,0,1,0
1,4,30000,730,3,1,12,2845,1752,0,2,0
1,2,30000,724,3,3,8,9113,2572,0,1,0
1,6,10000,687,3,3,3,8849,1574,0,2,0
1,1,90000,645,2,3,1,3477,2888,0,2,0
1,1,10000,681,3,3,7,5828,2081,0,2,1
1,5,50000,715,3,3,6,8069,765,0,1,0
1,5,10000,543,1,3,6,5358,2020,0,1,0
1,5,20000,659,2,3,9,6875,1250,1,1,0
1,1,70000,581,2,3,6,4706,1075,0,1,0
1,3,30000,648,2,3,7,13379,2379,0,1,0
1,2,20000,610,2,2,2,2023,997,0,3,0
1,2,20000,431,1,3,8,7361,1821,0,1,0
1,5,60000,743,4,2,7,4364,1510,0,3,1
1,2,10000,589,2,3,8,5252,640,0,1,0
1,3,10000,595,2,3,2,3469,1407,0,1,0
1,2,30000,593,2,3,6,4555,1802,0,2,0
1,3,30000,706,3,3,6,6840,1949,0,1,0
1,4,20000,451,1,2,1,3838,607,0,1,0
1,6,10000,625,2,3,10,6041,1766,0,1,0
1,3,30000,691,3,3,5,8232,3013,0,1,0
1,6,90000,607,2,1,0,2834,2012,0,3,0
1,1,60000,596,2,3,2,5137,1360,0,1,0
1,3,70000,453,1,3,7,4304,3198,0,1,0
1,5,10000,506,1,2,6,5696,1084,0,1,0
1,5,70000,687,3,2,5,2929,1697,0,2,0
1,1,100000,558,1,3,0,5463,902,0,2,0
1,1,100000,562,1,3,5,3878,2130,0,2,0
1,6,60000,579,1,3,7,5974,1608,0,1,0
1,3,80000,606,2,3,6,6943,2332,0,2,0
1,4,40000,715,3,3,10,6832,1165,0,1,0
1,4,30000,372,1,3,8,3920,1279,0,3,0
1,3,10000,639,2,3,2,3851,2304,0,1,0
1,2,60000,664,2,3,6,6056,586,0,1,0
1,3,70000,717,3,2,7,2227,1231,0,1,0
1,3,50000,636,2,3,0,5337,1694,0,2,0
1,3,30000,556,1,3,9,4937,1407,0,1,0
1,5,80000,512,1,3,2,2508,1934,1,1,0
1,3,20000,553,1,3,10,4112,2399,0,1,0
1,2,60000,599,2,3,5,5703,712,0,1,0
1,3,70000,476,1,2,2,2021,1393,0,1,0
1,5,70000,520,1,3,8,4701,1205,0,2,0
1,2,40000,526,1,3,6,7492,1570,0,1,0
1,4,90000,518,1,2,6,5314,2594,0,1,0
1,4,50000,593,2,3,11,8123,2925,0,2,0
1,4,30000,694,3,3,0,6087,1012,0,1,0
1,1,10000,394,1,3,6,7305,426,1,3,0
1,3,40000,372,1,3,8,2976,1475,0,3,0
1,5,90000,697,3,3,9,3325,2343,0,1,0
1,5,50000,634,2,2,5,6196,681,0,3,0
1,2,70000,568,1,2,0,2747,1414,0,2,0
1,5,50000,324,1,3,7,6219,1899,0,3,0
1,3,90000,759,4,3,8,5470,1228,0,2,0
1,6,30000,728,3,3,10,4330,1856,0,1,1
1,6,50000,801,5,3,7,12884,2357,0,2,1
1,3,10000,631,2,3,2,6977,2652,0,2,0
1,1,40000,672,3,3,10,8984,1345,0,2,1
1,4,20000,747,4,1,12,5306,954,0,2,0
1,1,30000,558,1,3,8,4415,1428,0,1,0
1,6,10000,838,5,3,10,11778,1815,0,1,0
1,2,20000,597,2,3,7,4131,1040,0,2,0
1,3,10000,655,2,2,4,2435,815,0,3,1
1,1,40000,709,3,2,6,4006,2357,0,1,0
1,1,30000,697,3,3,11,7931,1753,0,2,1
1,3,30000,579,1,3,7,8090,1449,0,1,0
1,2,10000,552,1,3,8,9163,2186,0,1,0
